Day,DayT_Mean,DayT_Max,Tmax_7daymean,Site,Type
7/11/2018,7.282291667,8.082,8.295571429,29Interior,Buffer
7/12/2018,8.00025,9.077,8.323857143,29Interior,Buffer
7/13/2018,8.599,9.669,8.493571429,29Interior,Buffer
7/14/2018,8.617041667,9.373,8.720857143,29Interior,Buffer
7/15/2018,8.158041667,9.373,8.905285714,29Interior,Buffer
7/16/2018,8.805958333,9.866,9.088857143,29Interior,Buffer
7/17/2018,9.247541667,10.259,9.385571429,29Interior,Buffer
7/18/2018,9.672208333,10.553,9.738571429,29Interior,Buffer
7/19/2018,9.281875,10.063,9.879428571,29Interior,Buffer
7/20/2018,8.335041667,8.978,9.780714286,29Interior,Buffer
7/21/2018,7.391083333,8.082,9.596285714,29Interior,Buffer
7/22/2018,8.121583333,9.176,9.568142857,29Interior,Buffer
7/23/2018,8.85575,9.965,9.582285714,29Interior,Buffer
7/24/2018,9.285541667,10.259,9.582285714,29Interior,Buffer
7/25/2018,9.260708333,10.063,9.512285714,29Interior,Buffer
7/26/2018,9.790958333,11.334,9.693857143,29Interior,Buffer
7/27/2018,9.659958333,10.259,9.876857143,29Interior,Buffer
7/28/2018,9.750125,10.455,10.21585714,29Interior,Buffer
7/29/2018,9.96725,10.651,10.42657143,29Interior,Buffer
7/30/2018,10.432875,11.528,10.64985714,29Interior,Buffer
7/31/2018,10.74804167,11.139,10.77557143,29Interior,Buffer
8/1/2018,10.98758333,12.11,11.068,29Interior,Buffer
8/2/2018,10.22941667,10.944,11.01228571,29Interior,Buffer
8/3/2018,9.660875,9.965,10.97028571,29Interior,Buffer
8/4/2018,8.766333333,9.275,10.80171429,29Interior,Buffer
8/5/2018,8.79875,9.472,10.63328571,29Interior,Buffer
8/6/2018,9.503541667,10.259,10.452,29Interior,Buffer
8/7/2018,9.635041667,10.259,10.32628571,29Interior,Buffer
7/6/2018,9.988416667,10.553,NA,R1Interior,Reference
7/7/2018,9.241125,9.866,NA,R1Interior,Reference
7/8/2018,8.452625,9.571,NA,R1Interior,Reference
7/9/2018,9.169583333,10.063,NA,R1Interior,Reference
7/10/2018,9.426583333,9.866,9.977428571,R1Interior,Reference
7/11/2018,8.933708333,9.965,10.10428571,R1Interior,Reference
7/12/2018,9.666833333,10.651,10.07642857,R1Interior,Reference
7/13/2018,10.17983333,11.041,10.14614286,R1Interior,Reference
7/14/2018,10.04166667,10.455,10.23028571,R1Interior,Reference
7/15/2018,9.337458333,10.259,10.32857143,R1Interior,Reference
7/16/2018,10.06879167,10.944,10.45442857,R1Interior,Reference
7/17/2018,10.48941667,11.431,10.678,R1Interior,Reference
7/18/2018,10.79566667,11.916,10.95671429,R1Interior,Reference
7/19/2018,10.155375,11.236,11.04028571,R1Interior,Reference
7/20/2018,9.096,10.063,10.90057143,R1Interior,Reference
7/21/2018,8.22875,9.275,10.732,R1Interior,Reference
7/22/2018,8.999541667,9.965,10.69,R1Interior,Reference
7/23/2018,9.812875,11.236,10.73171429,R1Interior,Reference
7/24/2018,10.33641667,12.883,10.93914286,R1Interior,Reference
7/25/2018,10.235875,12.98,11.09114286,R1Interior,Reference
7/26/2018,11.01545833,13.75,11.45028571,R1Interior,Reference
7/27/2018,10.75445833,12.594,11.81185714,R1Interior,Reference
7/28/2018,11.07683333,13.654,12.43742857,R1Interior,Reference
7/29/2018,11.68770833,14.996,13.15614286,R1Interior,Reference
7/30/2018,12.348875,15.664,13.78871429,R1Interior,Reference
7/31/2018,12.867125,16.332,14.28142857,R1Interior,Reference
8/1/2018,12.21079167,15.664,14.66485714,R1Interior,Reference
8/2/2018,11.22775,15.091,14.85642857,R1Interior,Reference
8/3/2018,9.853458333,11.819,14.74571429,R1Interior,Reference
8/4/2018,9.220708333,11.041,14.37242857,R1Interior,Reference
8/5/2018,10.03825,12.98,14.08442857,R1Interior,Reference
8/6/2018,10.9415,14.23,13.87957143,R1Interior,Reference
8/7/2018,10.85941667,13.846,13.52442857,R1Interior,Reference
7/6/2018,8.898958333,9.669,NA,R2Interior,Reference
7/7/2018,8.177458333,8.68,NA,R2Interior,Reference
7/8/2018,7.703541667,9.176,NA,R2Interior,Reference
7/9/2018,8.457583333,9.768,NA,R2Interior,Reference
7/10/2018,8.459875,9.472,NA,R2Interior,Reference
7/11/2018,7.7635,8.581,9.372142857,R2Interior,Reference
7/12/2018,8.670875,10.357,9.386142857,R2Interior,Reference
7/13/2018,9.345041667,11.041,9.582142857,R2Interior,Reference
7/14/2018,9.186416667,10.455,9.835714286,R2Interior,Reference
7/15/2018,8.707,10.357,10.00442857,R2Interior,Reference
7/16/2018,9.389291667,10.846,10.15842857,R2Interior,Reference
7/17/2018,9.857375,11.236,10.41042857,R2Interior,Reference
7/18/2018,10.114,11.139,10.77585714,R2Interior,Reference
7/19/2018,9.391416667,10.748,10.83171429,R2Interior,Reference
7/20/2018,8.193166667,9.275,10.57942857,R2Interior,Reference
7/21/2018,7.162583333,8.182,10.25471429,R2Interior,Reference
7/22/2018,8.103833333,9.275,10.10014286,R2Interior,Reference
7/23/2018,8.797083333,9.768,9.946142857,R2Interior,Reference
7/24/2018,9.411083333,11.041,9.918285714,R2Interior,Reference
7/25/2018,9.368875,11.334,9.946142857,R2Interior,Reference
7/26/2018,10.04333333,11.722,10.08528571,R2Interior,Reference
7/27/2018,9.825,12.401,10.53185714,R2Interior,Reference
7/28/2018,9.825958333,11.819,11.05142857,R2Interior,Reference
7/29/2018,9.939833333,11.334,11.34557143,R2Interior,Reference
7/30/2018,10.61375,12.207,11.694,R2Interior,Reference
7/31/2018,11.06275,12.304,11.87442857,R2Interior,Reference
8/1/2018,11.01829167,12.787,12.082,R2Interior,Reference
8/2/2018,9.927833333,11.722,12.082,R2Interior,Reference
8/3/2018,9.109041667,9.965,11.734,R2Interior,Reference
8/4/2018,8.209583333,9.176,11.35642857,R2Interior,Reference
8/5/2018,8.530333333,10.063,11.17485714,R2Interior,Reference
8/6/2018,9.516416667,11.431,11.064,R2Interior,Reference
8/7/2018,9.609416667,11.431,10.93928571,R2Interior,Reference
7/6/2018,7.769375,8.182,NA,R3Interior,Reference
7/7/2018,7.455333333,8.082,NA,R3Interior,Reference
7/8/2018,7.473666667,8.581,NA,R3Interior,Reference
7/9/2018,8.042375,9.077,NA,R3Interior,Reference
7/10/2018,8.156833333,8.581,NA,R3Interior,Reference
7/11/2018,8.131375,9.472,NA,R3Interior,Reference
7/12/2018,8.97625,10.553,8.932571429,R3Interior,Reference
7/13/2018,9.667416667,11.431,9.396714286,R3Interior,Reference
7/14/2018,9.612791667,12.013,9.958285714,R3Interior,Reference
7/15/2018,9.266541667,12.98,10.58671429,R3Interior,Reference
7/16/2018,10.38470833,13.942,11.28171429,R3Interior,Reference
7/17/2018,11.10879167,14.804,12.17071429,R3Interior,Reference
7/18/2018,11.275,14.613,12.90514286,R3Interior,Reference
7/19/2018,10.40825,14.23,13.43042857,R3Interior,Reference
7/20/2018,8.76325,12.594,13.59657143,R3Interior,Reference
7/21/2018,7.884916667,10.063,13.318,R3Interior,Reference
7/22/2018,9.767833333,13.365,13.373,R3Interior,Reference
7/23/2018,10.683,13.365,13.29057143,R3Interior,Reference
